collectDatetime,jobId,nsMallName,productName,sellPrice,sequenceInPage,deliveryFee,collectUrl,품절퇴장여부,비고,
2.02E+13,490008,동백꽃상회,"▶▶ KF94 대형 마스크 1개 (5매) x 3개 (총15매입), 바이러스, 황사, 미세먼지 - 동백꽃상회",51000,27,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=KF94%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%90%EC%86%8C%EB%8F%85%EC%A0%9C%20-%EC%B2%AD%EC%A0%95%EA%B8%B0%20-%EA%B0%80%EA%B7%B8%EB%A6%B0%20-%EC%86%90%EC%84%B8%EC%A0%95%20-%EB%B0%95%EC%8A%A4%20-%EC%B2%AD%EC%86%8C%ED%8F%AC%20-%EC%88%8D%20-%EB%A5%B4%EB%84%A4%EC%85%80%20-%EB%A1%9C%EC%85%98%20-%ED%99%94%EC%9E%A5%ED%92%88%20-%EB%AA%A8%EC%9E%90%20-%EC%9E%90%EC%A0%84%EA%B1%B0%20-%EC%82%B4%EA%B7%A0%EC%A0%9C%20-%EC%8A%A4%ED%82%A8%20-%ED%8D%BC%ED%93%B8%20-modular&pagingIndex=2&pagingSize=40&viewType=list&sort=rel&exagency=true&frm=NVSHPAG&query=KF94%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%90%EC%86%8C%EB%8F%85%EC%A0%9C%20%EC%B2%AD%EC%A0%95%EA%B8%B0%20%EA%B0%80%EA%B7%B8%EB%A6%B0%20%EC%86%90%EC%84%B8%EC%A0%95%20%EB%B0%95%EC%8A%A4%20%EC%B2%AD%EC%86%8C%ED%8F%AC%20%EC%88%8D%20%EB%A5%B4%EB%84%A4%EC%85%80%20%EB%A1%9C%EC%85%98%20%ED%99%94%EC%9E%A5%ED%92%88%20%EB%AA%A8%EC%9E%90%20%EC%9E%90%EC%A0%84%EA%B1%B0%20%EC%82%B4%EA%B7%A0%EC%A0%9C%20%EC%8A%A4%ED%82%A8%20%ED%8D%BC%ED%93%B8%20modular,,,
2.02E+13,490009,헤르메스타운,1개 - 50매입 3중필터 일회용 마스크 화이트 50매 100매 MB필터 덴탈 KF80 동급 - 헤르메스타운,39900,1,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,덴탈,
2.02E+13,490009,마이크로스,(주문제작)이니셜 반사 마스크 팬클럽 굿즈 단체 어린이집 학교 행사 원하는 문구1개 제작 - 마이크로스,4000,2,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,면,
2.02E+13,490009,헤르메스타운,1개 - 50매입 3중필터 일회용 마스크 화이트 50매 100매 MB필터 덴탈 KF80 동급 - 헤르메스타운,39900,3,2700,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,덴탈,
2.02E+13,490009,11번가,1개-10매입 3중필터 일회용마스크 화이트 황사 MB필터 미세먼지 덴탈 의료 KF80 동급 - 11번가,8220,4,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,덴탈,
2.02E+13,490009,쿠팡,늘푸른 황사마스크 KF80 중형 화이트 4매 + 인액트 브이 클리어런스 수딩 핸드 젤 에탄올 62% 200ml 1개 손청결제 핸드클린 손세정제 - 쿠팡,16000,5,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,인터파크,늘푸른 KF80 중형마스크 2매+인액트 수딩 핸드젤1개-마스크2매+손청결제1개 - 인터파크,7920,6,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,G마켓,오픈세정제)손세정제500ml1개+KF80흰색마스크5장 - G마켓,22790,7,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,티몬,손세정제500ml1개+KF80흰색마스크5장 [마스크] KF80 KF94마스크 모음전 - 티몬,23570,8,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,위메프,"귀 아프지않은 마스크 고리 10개입, 아픔 방지 고리, 1개로는 부족 KF94 KF80 마스크 가능,OPP봉투 포장 - 위메프",17500,9,,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,고리,
2.02E+13,490009,옥션,오픈세정제)손세정제500ml1개+KF80흰색마스크5장 - 옥션,22800,10,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,김군쇼핑,KN95 5매입+손소독제 500ml 1개 세트 kf94 kf80 마스크 - 김군쇼핑,21500,11,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,KN95,
2.02E+13,490009,썸타는언니,늘푸른 황사마스크 KF80 중형 화이트 4매 + 인액트 브이 클리어런스 수딩 핸드 젤 에탄올 62% 200ml 1개 손청결제 핸드클린 손세정제 - 썸타는언니,16000,12,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,ON OFF THINGS,(마스크 1개+필터 5매) 빨아쓰는 향균 방취 기능성 교체형마스크 국내생산 자체제작 코로나19 다회용 패션마스크 - ON OFF THINGS,9100,13,2600,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,패션,
2.02E+13,490009,댕미마켓,빨아쓰는 남녀공용 마스크(필터 1개 무료제공) - 댕미마켓,4800,14,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,면,
2.02E+13,490009,단단마켓,황토한지마스크필터 / 15시이전 결제시 당일 발송-1개 (10매입) - 단단마켓,5400,15,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,필터,
2.02E+13,490009,쿠팡,늘푸른 황사마스크 KF80 중형 화이트 2매 + 인액트 브이 클리어런스 수딩 핸드 젤 에탄올 62% 200ml 1개 손청결제 핸드클린 손세정제 - 쿠팡,9000,16,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,11번가,오픈세정제)손세정제500ml1개+KF80흰색마스크5장 - 11번가,23060,17,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,썸타는언니,늘푸른 황사마스크 KF80 중형 화이트 2매 + 인액트 브이 클리어런스 수딩 핸드 젤 에탄올 62% 200ml 1개 손청결제 핸드클린 손세정제 - 썸타는언니,9000,18,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,묶음,
2.02E+13,490009,헤르메스타운,1개-10매입 3중필터 일회용마스크 화이트 10매 MB필터 50매 100매 덴탈 의료 KF80 - 헤르메스타운,8830,19,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,덴탈,
2.02E+13,490009,쿠팡,일회용마스크50매 1개 - 50매 3중필터 일회용 마스크 100매 MB필터 미세먼지 덴탈 KF80 - 쿠팡,43890,20,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,덴탈,
2.02E+13,490009,협성스포츠,국산 펜타스덴탈마스크 의약외품 일회용(개별포장). 3중필터덴탈마스크(개별포장)각20매1개 - 협성스포츠,13900,21,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,덴탈,
2.02E+13,490009,Woori쇼핑,"3중 정전기 마스크 필터 50개 (삽입형 패션 마스크 1개 무료 증정),KF80대형(10매) - Woori쇼핑",29500,22,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C%20-%EC%86%8C%20-%EB%B0%A9%EC%A7%84&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50000064&frm=NVSHCAT&query=kf80%20%EB%A7%88%EC%8A%A4%ED%81%AC%201%EA%B0%9C&xq=%EC%86%8C%20%EB%B0%A9%EC%A7%84&exagency=true,,필터,
2.02E+13,490010,우주인마스크,우주인마스크 필터교체형 패션 마스크 - 우주인마스크,13900,1,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,패션,
2.02E+13,490010,우주인마스크,우주인마스크 별자리 기능성 필터교체 패션마스크 - 우주인마스크,15900,2,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,패션,
2.02E+13,490010,우주인마스크,우주인마스크 필터교체형 패션마스크 - 우주인마스크,15900,3,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,패션,
2.02E+13,490010,삼도정보통신쇼핑몰,N95 N99 3M헤파 필터교체 마스크 코로나 미세먼지 전동 스마트 다회성 휴대용공기청정 - 삼도정보통신쇼핑몰,41800,4,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,전동,
2.02E+13,490010,쿠팡,이선 KF99 마스크 만들기 또는 안감 1M 멜트블로운 H12 등급 헤파 정전기 필터 원단 - 쿠팡,10000,5,,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,필터,
2.02E+13,490010,G마켓,베트남 일회용 마스크 퍼페타PERFETTA KF99 50매 특송 - G마켓,70000,6,,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,덴탈,
2.02E+13,490010,AOE,[빠른배송] KC인증 고급형 3D마스크 연예인마스크 방한마스크 블랙 - AOE,2600,7,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,방한,
2.02E+13,490010,매니아상점,[지키미패치] 항바이러스 패치 바이러스차단 침투방지 패치부착형 4개 1세트(일주일 사용가능) - 매니아상점,12000,8,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,패치,
2.02E+13,490010,명인세이프테크,3M 9322 1급 접이식 마스크 - 명인세이프테크,6300,9,2500,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,,
2.02E+13,490010,TNH,공기청정 스마트 전동마스크 6중필터 소모품류 - TNH,8000,10,3000,https://search.shopping.naver.com/search/all.nhn?origQuery=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC%20-kf80%2C%20-kf94%20-%EB%B0%A9%EC%A7%84%20-%EA%B5%AC%ED%98%B8%20-%EC%96%B4%EB%A6%B0%EC%9D%B4%20-%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20-%EC%98%81%EC%9C%A0%EC%95%84%20-%EB%A8%B8%EB%A6%AC%EB%81%88&pagingIndex=1&pagingSize=40&viewType=list&sort=rel&cat_id=50002057&frm=NVSHCAT&query=kf99%20%EB%A7%88%EC%8A%A4%ED%81%AC&xq=kf80%2C%20kf94%20%EB%B0%A9%EC%A7%84%20%EA%B5%AC%ED%98%B8%20%EC%96%B4%EB%A6%B0%EC%9D%B4%20%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D%20%EC%98%81%EC%9C%A0%EC%95%84%20%EB%A8%B8%EB%A6%AC%EB%81%88&exagency=true,,전동,
